,variable_name,variable,ground_truth,ground_truth_distribution_type,mean,std,temperature,variables_file,sysprompt_type,elicitation_protocol,model,convo_file_path,quartile_of_gt,ground_truth_percentile,approach,dataset,trial,a,b,difficulty,abs_error,ground_truth_log_prob,error_ratio,std_ratio
43,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees",double_10,135604.4896373057,normal,140000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_gpt-4o_base_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,2,33.01311551428572,gpt-4o_base_direct_temp0.5,glassdoor,4,,,,4395.510362694302,7.736658708805698,1.0419966335909256,0.7340485841407866
44,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees",double_10,135604.4896373057,normal,140000.0,10000.0,0.2,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_gpt-4o_base_temp0.2_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.2/elicited_priors.json,2,33.01311551428572,gpt-4o_base_direct_temp0.2,glassdoor,4,,,,4395.510362694302,7.736658708805698,0.689528551425161,0.6673168946734424
45,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees",double_10,135604.4896373057,normal,140000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,superforecaster,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_gpt-4o_superforecaster_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,2,33.01311551428572,gpt-4o_superforecaster_direct_temp0.5,glassdoor,4,,,,4395.510362694302,7.736658708805698,0.5892932962778744,0.6005852052060981
46,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees",double_10,135604.4896373057,normal,140000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,conservative,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_gpt-4o_conservative_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,2,33.01311551428572,gpt-4o_conservative_direct_temp0.5,glassdoor,4,,,,4395.510362694302,7.736658708805698,0.641055613001779,0.6673168946734424
47,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees",double_10,135604.4896373057,normal,145000.0,20000.0,low,~/openestimate/data/variables/glassdoor_variables.json,base,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_o4-mini_base_templow_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-low/elicited_priors.json,2,31.9257703619679,o4-mini_base_direct_templow,glassdoor,4,,,,9395.510362694302,1.3587288984770827,1.1422318887382124,1.3346337893468847
48,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees",double_10,135604.4896373057,normal,140000.0,20000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,superforecaster,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_o4-mini_superforecaster_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-medium/elicited_priors.json,2,41.30229935917351,o4-mini_superforecaster_direct_tempmedium,glassdoor,4,,,,4395.510362694302,2.1364159227438373,1.1664683579499031,0.8675119630754751
49,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees",double_10,135604.4896373057,normal,150000.0,20000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,base,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_o4-mini_base_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-medium/elicited_priors.json,1,23.58316103889308,o4-mini_base_direct_tempmedium,glassdoor,4,,,,14395.510362694302,0.017133632933420625,1.0419966335909256,1.2679020998795405
50,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees",double_10,135604.4896373057,normal,150000.0,20000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,conservative,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_o4-mini_conservative_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-medium/elicited_priors.json,1,23.58316103889308,o4-mini_conservative_direct_tempmedium,glassdoor,4,,,,14395.510362694302,0.017133632933420625,1.6434081644746454,1.2679020998795405
51,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees",double_10,135604.4896373057,normal,135000.0,20000.0,high,~/openestimate/data/variables/glassdoor_variables.json,base,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_o4-mini_base_temphigh_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-high/elicited_priors.json,3,51.20559881283674,o4-mini_base_direct_temphigh,glassdoor,4,,,,604.4896373056981,2.3501947057336685,0.9659978476553299,1.3346337893468847
52,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees",double_10,135604.4896373057,normal,150000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,base,mean-variance,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_gpt-4o_base_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-mean-variance-TEMP-0.5/elicited_priors.json,1,7.499723046031255,gpt-4o_base_mean-variance_temp0.5,glassdoor,4,,,,14395.510362694302,-0.7404704504360019,1.0904695720143076,0.7340485841407866
53,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees",double_10,135604.4896373057,normal,140000.0,8000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,base,mean-variance,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_o4-mini_base_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-mean-variance-TEMP-medium/elicited_priors.json,2,29.1352178174814,o4-mini_base_mean-variance_tempmedium,glassdoor,4,,,,4395.510362694302,9.259703709106823,0.7655273373607567,0.6806632325669112
54,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees",double_10,135604.4896373057,normal,142999.5470464,15890.690598283454,0.5,~/openestimate/data/variables/glassdoor_variables.json,base,quantile,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_gpt-4o_base_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-quantile-TEMP-0.5/elicited_priors.json,2,32.08331054941925,gpt-4o_base_quantile_temp0.5,glassdoor,4,,,,7395.057409094297,3.4524844336848615,1.4630006749209177,1.4162807989355968
55,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees",double_10,135604.4896373057,normal,143999.8631607026,11350.522285614492,medium,~/openestimate/data/variables/glassdoor_variables.json,base,quantile,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_o4-mini_base_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-quantile-TEMP-medium/elicited_priors.json,1,22.97572742306645,o4-mini_base_quantile_tempmedium,glassdoor,4,,,,8395.373523396906,4.997286797987012,1.0700598321771342,0.7250144113969774
56,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in CA",double_11,153948.75,normal,150000.0,10000.0,1.0,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_gpt-4o_base_temp1.0_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-1.0/elicited_priors.json,3,65.35324295244587,gpt-4o_base_direct_temp1.0,glassdoor,4,,,,3948.75,47.03216596821898,1.8173729790301993,0.8572779699050695
57,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in CA",double_11,153948.75,normal,140000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_gpt-4o_base_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,4,91.84732314065067,gpt-4o_base_direct_temp0.5,glassdoor,4,,,,13948.75,42.3884443534322,1.7101454266130478,0.8572779699050695
58,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in CA",double_11,153948.75,normal,140000.0,10000.0,0.2,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_gpt-4o_base_temp0.2_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.2/elicited_priors.json,4,91.84732314065067,gpt-4o_base_direct_temp0.2,glassdoor,4,,,,13948.75,42.3884443534322,1.7101454266130478,0.8572779699050695
59,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in CA",double_11,153948.75,normal,140000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,superforecaster,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_gpt-4o_superforecaster_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,4,91.84732314065067,gpt-4o_superforecaster_direct_temp0.5,glassdoor,4,,,,13948.75,42.3884443534322,2.7824209507845645,0.8572779699050695
60,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in CA",double_11,153948.75,normal,120000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,conservative,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_gpt-4o_conservative_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,4,99.96567002976077,gpt-4o_conservative_direct_temp0.5,glassdoor,4,,,,33948.75,17.53327954893438,2.031828083864503,0.8572779699050695
61,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in CA",double_11,153948.75,normal,160000.0,15000.0,low,~/openestimate/data/variables/glassdoor_variables.json,base,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_o4-mini_base_templow_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-low/elicited_priors.json,2,34.332086393945005,o4-mini_base_direct_templow,glassdoor,4,,,,6051.25,44.91041795336875,0.46850398339863997,1.714555939810139
62,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in CA",double_11,153948.75,normal,165000.0,20000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,superforecaster,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_o4-mini_superforecaster_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-medium/elicited_priors.json,2,29.028151310465233,o4-mini_superforecaster_direct_tempmedium,glassdoor,4,,,,11051.25,43.04762472473192,1.2641860361101138,1.628828142819632
63,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in CA",double_11,153948.75,normal,150000.0,20000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,base,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_o4-mini_base_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-medium/elicited_priors.json,3,57.825740681446234,o4-mini_base_direct_tempmedium,glassdoor,4,,,,3948.75,43.73868561526879,0.637869902441531,1.714555939810139
64,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in CA",double_11,153948.75,normal,150000.0,15000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,conservative,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_o4-mini_conservative_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-medium/elicited_priors.json,3,60.38210525040647,o4-mini_conservative_direct_tempmedium,glassdoor,4,,,,3948.75,45.15287080234117,0.5757315358157916,1.4573725488386182
65,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in CA",double_11,153948.75,normal,160000.0,20000.0,high,~/openestimate/data/variables/glassdoor_variables.json,base,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_o4-mini_base_temphigh_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-high/elicited_priors.json,2,38.111164815873515,o4-mini_base_direct_temphigh,glassdoor,4,,,,6051.25,43.602305887721805,0.7280482740243556,1.3716447518481112
66,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in CA",double_11,153948.75,normal,130000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,base,mean-variance,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_4_results/EXPERTS-glassdoor_gpt-4o_base_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-mean-variance-TEMP-0.5/elicited_priors.json,4,99.1686983864227,gpt-4o_base_mean-variance_temp0.5,glassdoor,4,,,,23948.75,32.555482213670665,1.8173729790301993,0.9430057668955765
