approach,variable,variable_name,fitted_distribution_type,ground_truth,mean,median,mode
gpt-4o_base_unified-no-lognormal_temp0.5,easy_16,"The probability that the average adult (over 18) in the US population or their spouse has health insurance, given they take medication for depression",beta,0.925608608190838,0.8,0.8040201842188661,0.8125
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,easy_16,"The probability that the average adult (over 18) in the US population or their spouse has health insurance, given they take medication for depression",beta,0.925608608190838,0.8,0.8010013157139887,0.803030303030303
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,easy_16,"The probability that the average adult (over 18) in the US population or their spouse has health insurance, given they take medication for depression",beta,0.925608608190838,0.5,0.5,0.5
o3-mini_base_unified-no-lognormal_tempmedium,easy_16,"The probability that the average adult (over 18) in the US population or their spouse has health insurance, given they take medication for depression",beta,0.925608608190838,0.85,0.8617288378851847,0.8888888888888888
o4-mini_base_unified-no-lognormal_tempmedium,easy_16,"The probability that the average adult (over 18) in the US population or their spouse has health insurance, given they take medication for depression",beta,0.925608608190838,0.92,0.9227941172538718,0.9285714285714286
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,easy_16,"The probability that the average adult (over 18) in the US population or their spouse has health insurance, given they take medication for depression",beta,0.925608608190838,0.9,0.9053251073274742,0.9166666666666666
gpt-4o_base_unified-no-lognormal_temp0.5,easy_17,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor",gaussian,1.5030180967202629,3.0,3.0,3.0
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,easy_17,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor",gaussian,1.5030180967202629,4.0,4.0,4.0
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,easy_17,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor",gaussian,1.5030180967202629,2.5,2.5,2.5
o3-mini_base_unified-no-lognormal_tempmedium,easy_17,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor",gaussian,1.5030180967202629,1.0,1.0,1.0
o4-mini_base_unified-no-lognormal_tempmedium,easy_17,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor",gaussian,1.5030180967202629,1.0,1.0,1.0
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,easy_17,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor",gaussian,1.5030180967202629,2.0,2.0,2.0
gpt-4o_base_unified-no-lognormal_temp0.5,easy_18,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever had a heart attack that was confirmed by a doctor",gaussian,1.003168592665473,4.5,4.5,4.5
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,easy_18,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever had a heart attack that was confirmed by a doctor",gaussian,1.003168592665473,4.0,4.0,4.0
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,easy_18,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever had a heart attack that was confirmed by a doctor",beta,1.003168592665473,0.2,0.17961961198036097,0.125
o3-mini_base_unified-no-lognormal_tempmedium,easy_18,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever had a heart attack that was confirmed by a doctor",gaussian,1.003168592665473,2.5,2.5,2.5
o4-mini_base_unified-no-lognormal_tempmedium,easy_18,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever had a heart attack that was confirmed by a doctor",gaussian,1.003168592665473,1.0,1.0,1.0
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,easy_18,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever had a heart attack that was confirmed by a doctor",gaussian,1.003168592665473,1.5,1.5,1.5
gpt-4o_base_unified-no-lognormal_temp0.5,easy_19,"The average waist circumference among adult (over 18) individuals in cm in the general US population, given they have ever been diagnosed with diabetes by a doctor",gaussian,111.17048561329548,110.0,110.0,110.0
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,easy_19,"The average waist circumference among adult (over 18) individuals in cm in the general US population, given they have ever been diagnosed with diabetes by a doctor",gaussian,111.17048561329548,100.0,100.0,100.0
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,easy_19,"The average waist circumference among adult (over 18) individuals in cm in the general US population, given they have ever been diagnosed with diabetes by a doctor",gaussian,111.17048561329548,100.0,100.0,100.0
o3-mini_base_unified-no-lognormal_tempmedium,easy_19,"The average waist circumference among adult (over 18) individuals in cm in the general US population, given they have ever been diagnosed with diabetes by a doctor",gaussian,111.17048561329548,105.0,105.0,105.0
o4-mini_base_unified-no-lognormal_tempmedium,easy_19,"The average waist circumference among adult (over 18) individuals in cm in the general US population, given they have ever been diagnosed with diabetes by a doctor",gaussian,111.17048561329548,103.0,103.0,103.0
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,easy_19,"The average waist circumference among adult (over 18) individuals in cm in the general US population, given they have ever been diagnosed with diabetes by a doctor",gaussian,111.17048561329548,105.0,105.0,105.0
gpt-4o_base_unified-no-lognormal_temp0.5,easy_2,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given their blood lead level in ug/dL is greater than 0.92 and less than or equal to 1.48",gaussian,0.4933923877996188,0.9,0.9,0.9
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,easy_2,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given their blood lead level in ug/dL is greater than 0.92 and less than or equal to 1.48",gaussian,0.4933923877996188,1.5,1.5,1.5
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,easy_2,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given their blood lead level in ug/dL is greater than 0.92 and less than or equal to 1.48",gaussian,0.4933923877996188,1.25,1.25,1.25
o3-mini_base_unified-no-lognormal_tempmedium,easy_2,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given their blood lead level in ug/dL is greater than 0.92 and less than or equal to 1.48",gaussian,0.4933923877996188,0.4,0.4,0.4
o4-mini_base_unified-no-lognormal_tempmedium,easy_2,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given their blood lead level in ug/dL is greater than 0.92 and less than or equal to 1.48",gaussian,0.4933923877996188,0.4,0.4,0.4
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,easy_2,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given their blood lead level in ug/dL is greater than 0.92 and less than or equal to 1.48",gaussian,0.4933923877996188,0.4,0.4,0.4
gpt-4o_base_unified-no-lognormal_temp0.5,easy_3,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given their blood mercury level in ug/L is greater than 1.46",gaussian,0.3921815605445806,0.6,0.6,0.6
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,easy_3,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given their blood mercury level in ug/L is greater than 1.46",gaussian,0.3921815605445806,1.2,1.2,1.2
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,easy_3,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given their blood mercury level in ug/L is greater than 1.46",gaussian,0.3921815605445806,2.5,2.5,2.5
o3-mini_base_unified-no-lognormal_tempmedium,easy_3,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given their blood mercury level in ug/L is greater than 1.46",gaussian,0.3921815605445806,0.6,0.6,0.6
o4-mini_base_unified-no-lognormal_tempmedium,easy_3,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given their blood mercury level in ug/L is greater than 1.46",gaussian,0.3921815605445806,0.4,0.4,0.4
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,easy_3,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given their blood mercury level in ug/L is greater than 1.46",gaussian,0.3921815605445806,0.3,0.3,0.3
gpt-4o_base_unified-no-lognormal_temp0.5,easy_4,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood cadmium level in ug/L is greater than 0.5425",gaussian,78.91665124494659,75.0,75.0,75.0
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,easy_4,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood cadmium level in ug/L is greater than 0.5425",gaussian,78.91665124494659,80.0,80.0,80.0
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,easy_4,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood cadmium level in ug/L is greater than 0.5425",gaussian,78.91665124494659,72.5,72.5,72.5
o3-mini_base_unified-no-lognormal_tempmedium,easy_4,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood cadmium level in ug/L is greater than 0.5425",gaussian,78.91665124494659,80.0,80.0,80.0
o4-mini_base_unified-no-lognormal_tempmedium,easy_4,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood cadmium level in ug/L is greater than 0.5425",gaussian,78.91665124494659,80.0,80.0,80.0
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,easy_4,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood cadmium level in ug/L is greater than 0.5425",gaussian,78.91665124494659,80.0,80.0,80.0
gpt-4o_base_unified-no-lognormal_temp0.5,easy_5,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given their blood manganese level in ug/L is greater than 9.38 and less than or equal to 11.7125",gaussian,0.3964484987864862,0.5,0.5,0.5
