approach,variable,variable_name,fitted_distribution_type,ground_truth,mean,median,mode
o3-mini_base_direct_tempmedium,double_8,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company is in CA",lognormal,146088.4906966512,157156.90811606066,150241.60841162986,137310.49125269664
o4-mini_base_direct_tempmedium,double_8,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company is in CA",lognormal,146088.4906966512,142914.2387054562,140084.3471757332,134591.56135699214
qwen3-235b-a22b-fp8-tput_base_direct_temp0.6,double_8,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company is in CA",lognormal,146088.4906966512,151486.2286803116,149791.55899805235,146458.8821314642
gpt-4o_base_direct_temp0.5,double_9,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in PA",lognormal,110540.51862350319,108012.25803610642,99707.88100326109,84965.45150791103
meta-llama-3-70b_base_direct_temp0.5,double_9,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in PA",lognormal,110540.51862350319,70969.11064366704,65512.74612369082,55826.27970742336
meta-llama-3-8b_base_direct_temp0.5,double_9,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in PA",lognormal,110540.51862350319,112.73049837406913,99.48431564193378,77.47846292526083
o3-mini_base_direct_tempmedium,double_9,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in PA",lognormal,110540.51862350319,133419.0225335035,125492.34002075167,111023.81424153438
o4-mini_base_direct_tempmedium,double_9,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in PA",lognormal,110540.51862350319,113147.77650421762,110194.25038775145,104516.47568321665
qwen3-235b-a22b-fp8-tput_base_direct_temp0.6,double_9,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company is in PA",lognormal,110540.51862350319,112560.93517619703,109097.79927650755,102487.89776455375
gpt-4o_base_direct_temp0.5,single_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public",lognormal,133694.84959063056,130613.77957221285,120571.71498645052,102744.43805070806
meta-llama-3-70b_base_direct_temp0.5,single_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public",lognormal,133694.84959063056,97246.084649822,92967.0120433583,84965.45150791103
meta-llama-3-8b_base_direct_temp0.5,single_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public",lognormal,133694.84959063056,1023.7728962535327,992.2747156050262,932.1558297388883
o3-mini_base_direct_tempmedium,single_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public",lognormal,133694.84959063056,130613.77957221285,120571.71498645052,102744.43805070806
o4-mini_base_direct_tempmedium,single_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public",lognormal,133694.84959063056,133252.3529455308,130613.77957221285,125492.34002075167
qwen3-235b-a22b-fp8-tput_base_direct_temp0.6,single_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public",lognormal,133694.84959063056,139385.67357941484,133252.35294553102,121783.48086768923
gpt-4o_base_direct_temp0.5,single_1,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Aerospace & Defense sector",lognormal,115071.80142433492,126121.3729928006,120571.71498645052,110194.25038775145
meta-llama-3-70b_base_direct_temp0.5,single_1,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Aerospace & Defense sector",lognormal,115071.80142433492,67592.3439202804,65512.74612369082,61543.52948937805
meta-llama-3-8b_base_direct_temp0.5,single_1,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Aerospace & Defense sector",lognormal,115071.80142433492,227.0113463152779,200.33680997479166,156.02246448639497
o3-mini_base_direct_tempmedium,single_1,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Aerospace & Defense sector",lognormal,115071.80142433492,141492.21827072586,130613.77957221285,111301.72101586298
o4-mini_base_direct_tempmedium,single_1,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Aerospace & Defense sector",lognormal,115071.80142433492,127516.36649382106,124991.37326214142,120090.39141541165
qwen3-235b-a22b-fp8-tput_base_direct_temp0.6,single_1,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Aerospace & Defense sector",lognormal,115071.80142433492,127669.47798213312,126753.55900574342,124941.38671081323
gpt-4o_base_direct_temp0.5,single_10,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Healthcare sector",lognormal,117725.46931203251,119970.36104918174,114691.36305762557,104820.01337962851
meta-llama-3-70b_base_direct_temp0.5,single_10,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Healthcare sector",lognormal,117725.46931203251,92157.09922396975,89321.72336080558,83909.99371815237
meta-llama-3-8b_base_direct_temp0.5,single_10,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Healthcare sector",lognormal,117725.46931203251,505.2230424568286,445.85777008251677,347.23438047873447
o3-mini_base_direct_tempmedium,single_10,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Healthcare sector",lognormal,117725.46931203251,126121.3729928006,120571.71498645052,110194.25038775145
o4-mini_base_direct_tempmedium,single_10,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Healthcare sector",gaussian,,,,
qwen3-235b-a22b-fp8-tput_base_direct_temp0.6,single_10,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Healthcare sector",lognormal,117725.46931203251,104600.12231795596,99997.45353540013,91390.79123371282
gpt-4o_base_direct_temp0.5,single_11,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 1 to 50 Employees",lognormal,115354.19582171399,104297.2213818742,99707.88100326109,91126.141866193
meta-llama-3-70b_base_direct_temp0.5,single_11,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 1 to 50 Employees",lognormal,115354.19582171399,106005.896616018,99707.88100326109,88212.15109298723
meta-llama-3-8b_base_direct_temp0.5,single_11,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 1 to 50 Employees",lognormal,115354.19582171399,112.73049837406913,99.48431564193378,77.47846292526083
o3-mini_base_direct_tempmedium,single_11,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 1 to 50 Employees",lognormal,115354.19582171399,112983.8311174165,99707.88100326109,77652.57580373019
o4-mini_base_direct_tempmedium,single_11,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 1 to 50 Employees",lognormal,115354.19582171399,95779.12132821415,94845.07026491783,93004.20628652844
qwen3-235b-a22b-fp8-tput_base_direct_temp0.6,single_11,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 1 to 50 Employees",lognormal,115354.19582171399,104600.12231795596,99997.45353540013,91390.79123371282
