approach,variable,variable_name,fitted_distribution_type,ground_truth,mean,median,mode
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7,0.7013380256913042,0.7040816326530612
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6,0.600669257301867,0.6020408163265306
o3-mini_base_unified-no-lognormal_tempmedium,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.65,0.6550914308551201,0.6666666666666666
o4-mini_base_unified-no-lognormal_tempmedium,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7,0.7044955252099412,0.7142857142857143
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7,0.7044955252099412,0.7142857142857143
gpt-4o_base_unified-no-lognormal_temp0.5,hard_13,"The probability that a venture-backed company is based in the US given that it is a technology company, has raised at most 2 million USD, and has between 9 and 14 employees.",beta,0.3178694158075601,0.7,0.7067798200563354,0.7222222222222222
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_13,"The probability that a venture-backed company is based in the US given that it is a technology company, has raised at most 2 million USD, and has between 9 and 14 employees.",beta,0.3178694158075601,0.4,0.39933074269813285,0.3979591836734694
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_13,"The probability that a venture-backed company is based in the US given that it is a technology company, has raised at most 2 million USD, and has between 9 and 14 employees.",beta,0.3178694158075601,0.5,0.49999999999999994,0.5
o3-mini_base_unified-no-lognormal_tempmedium,hard_13,"The probability that a venture-backed company is based in the US given that it is a technology company, has raised at most 2 million USD, and has between 9 and 14 employees.",beta,0.3178694158075601,0.65,0.6550914308551201,0.6666666666666666
o4-mini_base_unified-no-lognormal_tempmedium,hard_13,"The probability that a venture-backed company is based in the US given that it is a technology company, has raised at most 2 million USD, and has between 9 and 14 employees.",beta,0.3178694158075601,0.8,0.8050310759738264,0.8157894736842105
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_13,"The probability that a venture-backed company is based in the US given that it is a technology company, has raised at most 2 million USD, and has between 9 and 14 employees.",beta,0.3178694158075601,0.6,0.6033969970418371,0.6111111111111112
gpt-4o_base_unified-no-lognormal_temp0.5,hard_14,"The probability that a venture-backed company is based in the US when it has more than 45 employees, is not a technology company, and has raised more than 6 million USD but no more than 19 million USD.",beta,0.2635457303857824,0.7,0.7067798200563354,0.7222222222222222
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_14,"The probability that a venture-backed company is based in the US when it has more than 45 employees, is not a technology company, and has raised more than 6 million USD but no more than 19 million USD.",beta,0.2635457303857824,0.35,0.3489962548950529,0.3469387755102041
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_14,"The probability that a venture-backed company is based in the US when it has more than 45 employees, is not a technology company, and has raised more than 6 million USD but no more than 19 million USD.",beta,0.2635457303857824,0.4,0.39933074269813285,0.3979591836734694
o3-mini_base_unified-no-lognormal_tempmedium,hard_14,"The probability that a venture-backed company is based in the US when it has more than 45 employees, is not a technology company, and has raised more than 6 million USD but no more than 19 million USD.",beta,0.2635457303857824,0.75,0.7642144733641716,0.8
o4-mini_base_unified-no-lognormal_tempmedium,hard_14,"The probability that a venture-backed company is based in the US when it has more than 45 employees, is not a technology company, and has raised more than 6 million USD but no more than 19 million USD.",beta,0.2635457303857824,0.6,0.6033969970418371,0.6111111111111112
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_14,"The probability that a venture-backed company is based in the US when it has more than 45 employees, is not a technology company, and has raised more than 6 million USD but no more than 19 million USD.",beta,0.2635457303857824,0.6,0.6069151671893704,0.625
gpt-4o_base_unified-no-lognormal_temp0.5,hard_15,"The average total raised in millions USD for venture-backed companies that operate in the technology sector, are based in the United States, and have at most 8 employees.",gaussian,3.082831903079253,3.0,3.0,3.0
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_15,"The average total raised in millions USD for venture-backed companies that operate in the technology sector, are based in the United States, and have at most 8 employees.",gaussian,3.082831903079253,2.0,2.0,2.0
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_15,"The average total raised in millions USD for venture-backed companies that operate in the technology sector, are based in the United States, and have at most 8 employees.",gaussian,3.082831903079253,30000000.0,30000000.0,30000000.0
o3-mini_base_unified-no-lognormal_tempmedium,hard_15,"The average total raised in millions USD for venture-backed companies that operate in the technology sector, are based in the United States, and have at most 8 employees.",gaussian,3.082831903079253,3.5,3.5,3.5
o4-mini_base_unified-no-lognormal_tempmedium,hard_15,"The average total raised in millions USD for venture-backed companies that operate in the technology sector, are based in the United States, and have at most 8 employees.",gaussian,3.082831903079253,4.0,4.0,4.0
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_15,"The average total raised in millions USD for venture-backed companies that operate in the technology sector, are based in the United States, and have at most 8 employees.",gaussian,3.082831903079253,2.0,2.0,2.0
gpt-4o_base_unified-no-lognormal_temp0.5,hard_16,"The probability that a venture-backed company is based in the US, given that it is a technology company, has more than 45 employees, and has raised at most 8 million USD.",beta,0.2613690761129727,0.75,0.7584574497236709,0.7777777777777778
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_16,"The probability that a venture-backed company is based in the US, given that it is a technology company, has more than 45 employees, and has raised at most 8 million USD.",beta,0.2613690761129727,0.65,0.6510037451049473,0.6530612244897959
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_16,"The probability that a venture-backed company is based in the US, given that it is a technology company, has more than 45 employees, and has raised at most 8 million USD.",beta,0.2613690761129727,0.4,0.39308483281062945,0.375
o3-mini_base_unified-no-lognormal_tempmedium,hard_16,"The probability that a venture-backed company is based in the US, given that it is a technology company, has more than 45 employees, and has raised at most 8 million USD.",beta,0.2613690761129727,0.7,0.7044955252099412,0.7142857142857143
o4-mini_base_unified-no-lognormal_tempmedium,hard_16,"The probability that a venture-backed company is based in the US, given that it is a technology company, has more than 45 employees, and has raised at most 8 million USD.",beta,0.2613690761129727,0.6,0.6033969970418371,0.6111111111111112
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_16,"The probability that a venture-backed company is based in the US, given that it is a technology company, has more than 45 employees, and has raised at most 8 million USD.",beta,0.2613690761129727,0.6666666666666666,0.6729618767640375,0.6875
gpt-4o_base_unified-no-lognormal_temp0.5,hard_17,The probability that a venture-backed company is based in the US if it is a technology company with between 9 and 17 employees and has raised between 3 and 6 million USD.,beta,0.5236160487557135,0.75,0.7584574497236709,0.7777777777777778
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_17,The probability that a venture-backed company is based in the US if it is a technology company with between 9 and 17 employees and has raised between 3 and 6 million USD.,beta,0.5236160487557135,0.6,0.600669257301867,0.6020408163265306
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_17,The probability that a venture-backed company is based in the US if it is a technology company with between 9 and 17 employees and has raised between 3 and 6 million USD.,beta,0.5236160487557135,0.4444444444444444,0.4440311128501905,0.4431818181818182
o3-mini_base_unified-no-lognormal_tempmedium,hard_17,The probability that a venture-backed company is based in the US if it is a technology company with between 9 and 17 employees and has raised between 3 and 6 million USD.,beta,0.5236160487557135,0.7,0.7137633319772172,0.75
o4-mini_base_unified-no-lognormal_tempmedium,hard_17,The probability that a venture-backed company is based in the US if it is a technology company with between 9 and 17 employees and has raised between 3 and 6 million USD.,beta,0.5236160487557135,0.65,0.6550914308551201,0.6666666666666666
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_17,The probability that a venture-backed company is based in the US if it is a technology company with between 9 and 17 employees and has raised between 3 and 6 million USD.,beta,0.5236160487557135,0.6666666666666666,0.669155840262367,0.6744186046511628
gpt-4o_base_unified-no-lognormal_temp0.5,hard_18,"The probability that a venture-backed company is based in the US with no more than 8 employees, that is not a technology company, and that has raised more than 2 million USD but no more than 4 million USD.",beta,0.4774674115456238,0.14285714285714285,0.13944931424430373,0.1323529411764706
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_18,"The probability that a venture-backed company is based in the US with no more than 8 employees, that is not a technology company, and that has raised more than 2 million USD but no more than 4 million USD.",beta,0.4774674115456238,0.25,0.24790845162080585,0.24358974358974358
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_18,"The probability that a venture-backed company is based in the US with no more than 8 employees, that is not a technology company, and that has raised more than 2 million USD but no more than 4 million USD.",beta,0.4774674115456238,0.2727272727272727,0.26995584303895465,0.2641509433962264
o3-mini_base_unified-no-lognormal_tempmedium,hard_18,"The probability that a venture-backed company is based in the US with no more than 8 employees, that is not a technology company, and that has raised more than 2 million USD but no more than 4 million USD.",beta,0.4774674115456238,0.02,0.01689504857789742,0.01020408163265306
